country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Austria,AT,2020-W01,national,AT,Austria,,,8978929,,,
Austria,AT,2020-W02,national,AT,Austria,,,8978929,,,
Austria,AT,2020-W03,national,AT,Austria,,,8978929,,,
Austria,AT,2020-W04,national,AT,Austria,,,8978929,,,
Austria,AT,2020-W05,national,AT,Austria,,,8978929,,,
Austria,AT,2020-W06,national,AT,Austria,,,8978929,,,
Austria,AT,2020-W07,national,AT,Austria,,,8978929,,,
Austria,AT,2020-W08,national,AT,Austria,,,8978929,,,
Austria,AT,2020-W09,national,AT,Austria,12.0,,8978929,,,
Austria,AT,2020-W10,national,AT,Austria,115.0,,8978929,,,
Austria,AT,2020-W11,national,AT,Austria,874.0,,8978929,,,
Austria,AT,2020-W12,national,AT,Austria,3046.0,,8978929,,,
Austria,AT,2020-W13,national,AT,Austria,5098.0,,8978929,,,
Austria,AT,2020-W14,national,AT,Austria,3114.0,,8978929,,,
Austria,AT,2020-W15,national,AT,Austria,1838.0,,8978929,,,
Austria,AT,2020-W16,national,AT,Austria,686.0,,8978929,,,
Austria,AT,2020-W17,national,AT,Austria,450.0,,8978929,,,
Austria,AT,2020-W18,national,AT,Austria,309.0,,8978929,,,
Austria,AT,2020-W19,national,AT,Austria,260.0,,8978929,,,
Austria,AT,2020-W20,national,AT,Austria,324.0,,8978929,,,
Austria,AT,2020-W21,national,AT,Austria,264.0,,8978929,,,
Austria,AT,2020-W22,national,AT,Austria,195.0,,8978929,,,
Austria,AT,2020-W23,national,AT,Austria,228.0,,8978929,,,
Austria,AT,2020-W24,national,AT,Austria,172.0,,8978929,,,
Austria,AT,2020-W25,national,AT,Austria,248.0,,8978929,,,
Austria,AT,2020-W26,national,AT,Austria,334.0,,8978929,,,
Austria,AT,2020-W27,national,AT,Austria,640.0,,8978929,,,
Austria,AT,2020-W28,national,AT,Austria,597.0,,8978929,,,
Austria,AT,2020-W29,national,AT,Austria,784.0,,8978929,,,
Austria,AT,2020-W30,national,AT,Austria,872.0,,8978929,,,
Austria,AT,2020-W31,national,AT,Austria,792.0,,8978929,,,
Austria,AT,2020-W32,national,AT,Austria,721.0,,8978929,,,
Austria,AT,2020-W33,national,AT,Austria,1461.0,,8978929,,,
Austria,AT,2020-W34,national,AT,Austria,1908.0,,8978929,,,
Austria,AT,2020-W35,national,AT,Austria,1943.0,,8978929,,,
Austria,AT,2020-W36,national,AT,Austria,2263.0,,8978929,,,
Austria,AT,2020-W37,national,AT,Austria,3995.0,,8978929,,,
Austria,AT,2020-W38,national,AT,Austria,5215.0,,8978929,,,
Austria,AT,2020-W39,national,AT,Austria,4661.0,,8978929,,,
Austria,AT,2020-W40,national,AT,Austria,5602.0,,8978929,,,
Austria,AT,2020-W41,national,AT,Austria,7487.0,124663.0,8978929,1388.394985638042,6.005791614191861,TESSy COVID-19
Austria,AT,2020-W42,national,AT,Austria,9898.0,129647.0,8978929,1443.9027193555044,7.634576966686464,TESSy COVID-19
Austria,AT,2020-W43,national,AT,Austria,18262.0,158997.0,8978929,1770.779120761507,11.485751303483712,TESSy COVID-19
Austria,AT,2020-W44,national,AT,Austria,31613.0,167926.0,8978929,1870.223052214802,18.825554113121257,TESSy COVID-19
Austria,AT,2020-W45,national,AT,Austria,44772.0,199567.0,8978929,2222.6147461462274,22.43457084588133,TESSy COVID-19
Austria,AT,2020-W46,national,AT,Austria,47837.0,215044.0,8978929,2394.9849698109874,22.245214932757943,TESSy COVID-19
Austria,AT,2020-W47,national,AT,Austria,40699.0,207745.0,8978929,2313.6946511103943,19.590844544995065,TESSy COVID-19
Austria,AT,2020-W48,national,AT,Austria,31142.0,196461.0,8978929,2188.022647244454,15.851492153658995,TESSy COVID-19
Austria,AT,2020-W49,national,AT,Austria,23070.0,163770.0,8978929,1823.9369082882824,14.086829089576844,TESSy COVID-19
Austria,AT,2020-W50,national,AT,Austria,18693.0,162984.0,8978929,1815.1830802983293,11.469223972905317,TESSy COVID-19
Austria,AT,2020-W51,national,AT,Austria,14841.0,185766.0,8978929,2068.91044577811,7.98908303995349,TESSy COVID-19
Austria,AT,2020-W52,national,AT,Austria,13415.0,163961.0,8978929,1826.0641107642125,8.181823726373954,TESSy COVID-19
Austria,AT,2020-W53,national,AT,Austria,14916.0,127657.0,8978929,1421.7397197371758,11.684435636118662,TESSy COVID-19
Austria,AT,2021-W01,national,AT,Austria,14636.0,137035.0,8978929,1526.1842475867668,10.680483088262124,TESSy COVID-19
Austria,AT,2021-W02,national,AT,Austria,10948.0,911735.0,8978929,10154.162038701945,1.2007875095285363,TESSy COVID-19
Austria,AT,2021-W03,national,AT,Austria,10156.0,1144351.0,8978929,12744.849636298492,0.8874899397125532,TESSy COVID-19
Austria,AT,2021-W04,national,AT,Austria,9513.0,655713.0,8978929,7302.797471725191,1.4507871584061929,TESSy COVID-19
Austria,AT,2021-W05,national,AT,Austria,9115.0,960284.0,8978929,10694.861269088997,0.9491983621511968,TESSy COVID-19
Austria,AT,2021-W06,national,AT,Austria,9458.0,1477892.0,8978929,16459.557704487917,0.6399655725858182,TESSy COVID-19
Austria,AT,2021-W07,national,AT,Austria,11627.0,1500910.0,8978929,16715.91344580183,0.7746633708883277,TESSy COVID-19
Austria,AT,2021-W08,national,AT,Austria,14178.0,1582385.0,8978929,17623.315653793452,0.8959892820015356,TESSy COVID-19
Austria,AT,2021-W09,national,AT,Austria,16313.0,1651867.0,8978929,18397.149593230995,0.9875492397390346,TESSy COVID-19
Austria,AT,2021-W10,national,AT,Austria,18218.0,1829934.0,8978929,20380.31484601337,0.9955550309464712,TESSy COVID-19
Austria,AT,2021-W11,national,AT,Austria,21074.0,1991339.0,8978929,22177.912310031632,1.0582828940727822,TESSy COVID-19
Austria,AT,2021-W12,national,AT,Austria,22296.0,2081325.0,8978929,23180.103105838123,1.0712406760116753,TESSy COVID-19
Austria,AT,2021-W13,national,AT,Austria,20779.0,,8978929,,,
Austria,AT,2021-W14,national,AT,Austria,17589.0,2067620.0,8978929,23027.46797530084,0.850688230912837,TESSy COVID-19
Austria,AT,2021-W15,national,AT,Austria,16809.0,,8978929,,,
Austria,AT,2021-W16,national,AT,Austria,15046.0,,8978929,,,
Austria,AT,2021-W17,national,AT,Austria,12529.0,,8978929,,,
Austria,AT,2021-W18,national,AT,Austria,9016.0,,8978929,,,
Austria,AT,2021-W19,national,AT,Austria,5736.0,,8978929,,,
Austria,AT,2021-W20,national,AT,Austria,4152.0,,8978929,,,
Austria,AT,2021-W21,national,AT,Austria,3155.0,,8978929,,,
Austria,AT,2021-W22,national,AT,Austria,2423.0,4859495.0,8978929,54121.09840717083,0.0498611481234161,TESSy COVID-19
Austria,AT,2021-W23,national,AT,Austria,1686.0,5649558.0,8978929,62920.17678277665,0.0298430425884644,TESSy COVID-19
Austria,AT,2021-W24,national,AT,Austria,1002.0,,8978929,,,
Austria,AT,2021-W25,national,AT,Austria,681.0,,8978929,,,
Austria,AT,2021-W26,national,AT,Austria,632.0,,8978929,,,
Austria,AT,2021-W27,national,AT,Austria,1088.0,,8978929,,,
Austria,AT,2021-W28,national,AT,Austria,2197.0,,8978929,,,
Austria,AT,2021-W29,national,AT,Austria,2529.0,2807249.0,8978929,31264.853525403752,0.0900881966651337,TESSy COVID-19
Austria,AT,2021-W30,national,AT,Austria,3261.0,,8978929,,,
Austria,AT,2021-W31,national,AT,Austria,3662.0,,8978929,,,
Austria,AT,2021-W32,national,AT,Austria,5903.0,2584647.0,8978929,28785.69370578607,0.2283870872889025,TESSy COVID-19
Austria,AT,2021-W33,national,AT,Austria,8066.0,465080.0,8978929,5179.682342960948,1.7343252773716349,TESSy COVID-19
Austria,AT,2021-W34,national,AT,Austria,9437.0,2703030.0,8978929,30104.14716499039,0.3491267207541166,TESSy COVID-19
Austria,AT,2021-W35,national,AT,Austria,11273.0,2840922.0,8978929,31639.8759807545,0.3968077969053709,TESSy COVID-19
Austria,AT,2021-W36,national,AT,Austria,14084.0,3308862.0,8978929,36851.4106749257,0.4256448289472332,TESSy COVID-19
Austria,AT,2021-W37,national,AT,Austria,13761.0,2975110.0,8978929,33134.35266054559,0.4625375196211232,TESSy COVID-19
Austria,AT,2021-W38,national,AT,Austria,11753.0,3163381.0,8978929,35231.16175659703,0.3715328630980586,TESSy COVID-19
Austria,AT,2021-W39,national,AT,Austria,12600.0,3015264.0,8978929,33581.55521666337,0.4178738578114553,TESSy COVID-19
Austria,AT,2021-W40,national,AT,Austria,12771.0,3662031.0,8978929,40784.71942477772,0.3487409036133228,TESSy COVID-19
Austria,AT,2021-W41,national,AT,Austria,15338.0,3594537.0,8978929,40033.02621058703,0.4267030774756248,TESSy COVID-19
Austria,AT,2021-W42,national,AT,Austria,23830.0,3690879.0,8978929,41106.00495894332,0.6456456578500677,TESSy COVID-19
Austria,AT,2021-W43,national,AT,Austria,34557.0,3074257.0,8978929,34238.57121489657,1.1240764841716226,TESSy COVID-19
Austria,AT,2021-W44,national,AT,Austria,56412.0,4763048.0,8978929,53046.95025431207,1.1843676570129045,TESSy COVID-19
Austria,AT,2021-W45,national,AT,Austria,78621.0,4309646.0,8978929,47997.327966397774,1.824302970592016,TESSy COVID-19
Austria,AT,2021-W46,national,AT,Austria,97085.0,5909773.0,8978929,65818.23956955223,1.6427872948757931,TESSy COVID-19
Austria,AT,2021-W47,national,AT,Austria,82539.0,7827648.0,8978929,87177.96966653818,1.0544546714415364,TESSy COVID-19
Austria,AT,2021-W48,national,AT,Austria,50813.0,6021454.0,8978929,67062.05160994145,0.8438659499848375,TESSy COVID-19
Austria,AT,2021-W49,national,AT,Austria,29146.0,5066057.0,8978929,56421.61776755335,0.5753192275570528,TESSy COVID-19
Austria,AT,2021-W50,national,AT,Austria,18844.0,5990972.0,8978929,66722.5679142802,0.3145399444363952,TESSy COVID-19
Austria,AT,2021-W51,national,AT,Austria,14605.0,4770559.0,8978929,53130.60165638909,0.3061486085802523,TESSy COVID-19
Austria,AT,2021-W52,national,AT,Austria,23029.0,4844026.0,8978929,53948.81728099198,0.4754103301675094,TESSy COVID-19
Austria,AT,2022-W01,national,AT,Austria,62194.0,4168221.0,8978929,46422.25147342183,1.4920993872445822,TESSy COVID-19
Austria,AT,2022-W02,national,AT,Austria,110554.0,7970300.0,8978929,88766.71148641447,1.3870745141337215,TESSy COVID-19
Austria,AT,2022-W03,national,AT,Austria,175980.0,7790563.0,8978929,86764.94713344988,2.25888680959258,TESSy COVID-19
Austria,AT,2022-W04,national,AT,Austria,227274.0,7923740.0,8978929,88248.16411846,2.8682667528212686,TESSy COVID-19
Austria,AT,2022-W05,national,AT,Austria,231847.0,7927760.0,8978929,88292.93560512619,2.924495696136109,TESSy COVID-19
Austria,AT,2022-W06,national,AT,Austria,216386.0,6113208.0,8978929,68083.93295013247,3.539647268668104,TESSy COVID-19
Austria,AT,2022-W07,national,AT,Austria,195511.0,6216441.0,8978929,69233.65804540832,3.1450632283005664,TESSy COVID-19
Austria,AT,2022-W08,national,AT,Austria,185349.0,5714168.0,8978929,63639.75035329937,3.2436743196909856,TESSy COVID-19
Austria,AT,2022-W09,national,AT,Austria,217009.0,5794561.0,8978929,64535.10212632264,3.7450464323354256,TESSy COVID-19
Austria,AT,2022-W10,national,AT,Austria,299203.0,5859407.0,8978929,65257.30407267949,5.106369979078088,TESSy COVID-19
Austria,AT,2022-W11,national,AT,Austria,315892.0,6155757.0,8978929,68557.8090660924,5.131651558045582,TESSy COVID-19
Austria,AT,2022-W12,national,AT,Austria,248044.0,4714316.0,8978929,52504.21291893499,5.261505592751949,TESSy COVID-19
Austria,AT,2022-W13,national,AT,Austria,151681.0,4598686.0,8978929,51216.420132066974,3.2983552258188533,TESSy COVID-19
Austria,AT,2022-W14,national,AT,Austria,96521.0,3450406.0,8978929,38427.81249300446,2.797380945894483,TESSy COVID-19
Austria,AT,2022-W15,national,AT,Austria,63286.0,1472830.0,8978929,16403.181270282905,4.296897808979991,TESSy COVID-19
Austria,AT,2022-W16,national,AT,Austria,48996.0,1492969.0,8978929,16627.47305385754,3.281782809957876,TESSy COVID-19
Austria,AT,2022-W17,national,AT,Austria,40350.0,1403772.0,8978929,15634.06949759821,2.874398406578846,TESSy COVID-19
Austria,AT,2022-W18,national,AT,Austria,36971.0,1469716.0,8978929,16368.500073895228,2.5155200052255,TESSy COVID-19
Austria,AT,2022-W19,national,AT,Austria,29760.0,1621328.0,8978929,18057.031077982687,1.835532353724848,TESSy COVID-19
Austria,AT,2022-W20,national,AT,Austria,20282.0,1289409.0,8978929,14360.38752506006,1.572968701164642,TESSy COVID-19
Austria,AT,2022-W21,national,AT,Austria,15294.0,1245967.0,8978929,13876.565902236223,1.227480342577291,TESSy COVID-19
Austria,AT,2022-W22,national,AT,Austria,19505.0,1091054.0,8978929,12151.271048028111,1.787720864411844,TESSy COVID-19
Austria,AT,2022-W23,national,AT,Austria,25414.0,798495.0,8978929,8892.987125747402,3.1827375249688474,TESSy COVID-19
Austria,AT,2022-W24,national,AT,Austria,40803.0,761356.0,8978929,8479.363184629257,5.359253752515249,TESSy COVID-19
Austria,AT,2022-W25,national,AT,Austria,60223.0,876743.0,8978929,9764.449635362971,6.868945631730165,TESSy COVID-19
Austria,AT,2022-W26,national,AT,Austria,71280.0,911142.0,8978929,10147.557687559396,7.82314941030048,TESSy COVID-19
Austria,AT,2022-W27,national,AT,Austria,73764.0,869033.0,8978929,9678.58193332412,8.488055114132605,TESSy COVID-19
Austria,AT,2022-W28,national,AT,Austria,83410.0,1019276.0,8978929,11351.866130136455,8.183259490069421,TESSy COVID-19
Austria,AT,2022-W29,national,AT,Austria,79546.0,850510.0,8978929,9472.287841901858,9.352741296398632,TESSy COVID-19
Austria,AT,2022-W30,national,AT,Austria,54660.0,665041.0,8978929,7406.685140287889,8.219042134244354,TESSy COVID-19
Austria,AT,2022-W31,national,AT,Austria,42903.0,628744.0,8978929,7002.438709561018,6.823603883297495,TESSy COVID-19
Austria,AT,2022-W32,national,AT,Austria,38602.0,645056.0,8978929,7184.108483316885,5.984286635578926,TESSy COVID-19
Austria,AT,2022-W33,national,AT,Austria,37657.0,,8978929,,,
Austria,AT,2022-W34,national,AT,Austria,33704.0,,8978929,,,
Austria,AT,2022-W35,national,AT,Austria,29627.0,,8978929,,,
Austria,AT,2022-W36,national,AT,Austria,28960.0,631561.0,8978929,7033.812161784552,4.585463636925016,TESSy COVID-19
Austria,AT,2022-W37,national,AT,Austria,36219.0,,8978929,,,
Austria,AT,2022-W38,national,AT,Austria,52258.0,,8978929,,,
Austria,AT,2022-W39,national,AT,Austria,83434.0,,8978929,,,
Austria,AT,2022-W40,national,AT,Austria,97846.0,,8978929,,,
Austria,AT,2022-W41,national,AT,Austria,86396.0,889186.0,8978929,9903.029637499085,9.716302325947552,TESSy COVID-19
Austria,AT,2022-W42,national,AT,Austria,58624.0,,8978929,,,
Austria,AT,2022-W43,national,AT,Austria,37085.0,,8978929,,,
Austria,AT,2022-W44,national,AT,Austria,29394.0,593107.0,8978929,6605.54282142113,4.955935438293596,TESSy COVID-19
Austria,AT,2022-W45,national,AT,Austria,24783.0,1231667.0,8978929,13717.30414618492,2.0121510115964787,TESSy COVID-19
Austria,AT,2022-W46,national,AT,Austria,27035.0,681890.0,8978929,7594.335582784985,3.964715716611184,TESSy COVID-19
Austria,AT,2022-W47,national,AT,Austria,30238.0,,8978929,,,
Austria,AT,2022-W48,national,AT,Austria,33270.0,500225.0,8978929,5571.098735717812,6.651007046828927,TESSy COVID-19
Austria,AT,2022-W49,national,AT,Austria,33258.0,190331.0,8978929,2119.751698671412,17.473769380710447,TESSy COVID-19
Austria,AT,2022-W50,national,AT,Austria,34731.0,724315.0,8978929,8066.830687713424,4.795013219386592,TESSy COVID-19
Austria,AT,2022-W51,national,AT,Austria,32948.0,,8978929,,,
Austria,AT,2022-W52,national,AT,Austria,24803.0,,8978929,,,
Austria,AT,2023-W01,national,AT,Austria,18797.0,368514.0,8978929,4104.208864999378,5.100756009269661,TESSy COVID-19
Austria,AT,2023-W02,national,AT,Austria,14951.0,430635.0,8978929,4796.061980220581,3.471849710311517,TESSy COVID-19
Austria,AT,2023-W03,national,AT,Austria,13848.0,374988.0,8978929,4176.311005466242,3.692918173381549,TESSy COVID-19
Austria,AT,2023-W04,national,AT,Austria,19928.0,,8978929,,,
Austria,AT,2023-W05,national,AT,Austria,26725.0,,8978929,,,
Austria,AT,2023-W06,national,AT,Austria,28849.0,,8978929,,,
Austria,AT,2023-W07,national,AT,Austria,34145.0,372438.0,8978929,4147.911181834716,9.16796889683652,TESSy COVID-19
Austria,AT,2023-W08,national,AT,Austria,38954.0,376169.0,8978929,4189.464021822647,10.355451937825816,TESSy COVID-19
Austria,AT,2023-W09,national,AT,Austria,37926.0,329787.0,8978929,3672.899072929522,11.500150096880716,TESSy COVID-19
Austria,AT,2023-W10,national,AT,Austria,33257.0,,8978929,,,
Austria,AT,2023-W11,national,AT,Austria,27077.0,,8978929,,,
Austria,AT,2023-W12,national,AT,Austria,21252.0,,8978929,,,
Austria,AT,2023-W13,national,AT,Austria,13065.0,,8978929,,,
Austria,AT,2023-W14,national,AT,Austria,8979.0,,8978929,,,
Austria,AT,2023-W15,national,AT,Austria,7160.0,,8978929,,,
Austria,AT,2023-W16,national,AT,Austria,6588.0,,8978929,,,
Austria,AT,2023-W17,national,AT,Austria,5175.0,67693.0,8978929,753.9095141525231,7.644808178098178,TESSy COVID-19
Austria,AT,2023-W18,national,AT,Austria,3629.0,,8978929,,,
Austria,AT,2023-W19,national,AT,Austria,2825.0,49832.0,8978929,554.9882396887201,5.669048001284315,TESSy COVID-19
Austria,AT,2023-W20,national,AT,Austria,2219.0,36573.0,8978929,407.32029399051936,6.067317419954612,TESSy COVID-19
Austria,AT,2023-W21,national,AT,Austria,2117.0,,8978929,,,
Austria,AT,2023-W22,national,AT,Austria,1412.0,,8978929,,,
Austria,AT,2023-W23,national,AT,Austria,1085.0,25418.0,8978929,283.08498708476253,4.26862853096231,TESSy COVID-19
Belgium,BE,2020-W01,national,BE,Belgium,,,11617623,,,
Belgium,BE,2020-W02,national,BE,Belgium,,,11617623,,,
Belgium,BE,2020-W03,national,BE,Belgium,,,11617623,,,
Belgium,BE,2020-W04,national,BE,Belgium,,,11617623,,,
Belgium,BE,2020-W05,national,BE,Belgium,2.0,,11617623,,,
Belgium,BE,2020-W06,national,BE,Belgium,1.0,,11617623,,,
Belgium,BE,2020-W07,national,BE,Belgium,0.0,,11617623,,,
Belgium,BE,2020-W08,national,BE,Belgium,0.0,,11617623,,,
Belgium,BE,2020-W09,national,BE,Belgium,0.0,,11617623,,,
Belgium,BE,2020-W10,national,BE,Belgium,0.0,,11617623,,,
Belgium,BE,2020-W11,national,BE,Belgium,3678.0,,11617623,,,
Belgium,BE,2020-W12,national,BE,Belgium,3673.0,,11617623,,,
Belgium,BE,2020-W13,national,BE,Belgium,8130.0,,11617623,,,
Belgium,BE,2020-W14,national,BE,Belgium,9694.0,,11617623,,,
Belgium,BE,2020-W15,national,BE,Belgium,11175.0,,11617623,,,
Belgium,BE,2020-W16,national,BE,Belgium,7963.0,,11617623,,,
Belgium,BE,2020-W17,national,BE,Belgium,5703.0,,11617623,,,
Belgium,BE,2020-W18,national,BE,Belgium,3095.0,,11617623,,,
Belgium,BE,2020-W19,national,BE,Belgium,3051.0,,11617623,,,
Belgium,BE,2020-W20,national,BE,Belgium,2071.0,,11617623,,,
Belgium,BE,2020-W21,national,BE,Belgium,1510.0,,11617623,,,
Belgium,BE,2020-W22,national,BE,Belgium,1144.0,87209.0,11617623,750.6613013694798,1.3117912142095427,TESSy COVID-19
Belgium,BE,2020-W23,national,BE,Belgium,847.0,75991.0,11617623,654.1011014043062,1.1146056769880643,TESSy COVID-19
Belgium,BE,2020-W24,national,BE,Belgium,671.0,86874.0,11617623,747.7777510941783,0.7723829914588944,TESSy COVID-19
Belgium,BE,2020-W25,national,BE,Belgium,668.0,88901.0,11617623,765.2253821629433,0.7513976220739924,TESSy COVID-19
Belgium,BE,2020-W26,national,BE,Belgium,607.0,93868.0,11617623,807.9793947522655,0.6466527464098522,TESSy COVID-19
Belgium,BE,2020-W27,national,BE,Belgium,637.0,85012.0,11617623,731.7503761311586,0.7493059803321884,TESSy COVID-19
Belgium,BE,2020-W28,national,BE,Belgium,704.0,77973.0,11617623,671.1613898987771,0.902876636784528,TESSy COVID-19
Belgium,BE,2020-W29,national,BE,Belgium,1385.0,86865.0,11617623,747.7002825793194,1.5944281356127323,TESSy COVID-19
Belgium,BE,2020-W30,national,BE,Belgium,2489.0,99622.0,11617623,857.507598585356,2.498444118768947,TESSy COVID-19
Belgium,BE,2020-W31,national,BE,Belgium,3759.0,145338.0,11617623,1251.013223617258,2.586384840853734,TESSy COVID-19
Belgium,BE,2020-W32,national,BE,Belgium,4340.0,141302.0,11617623,1216.2728985094454,3.071435648469236,TESSy COVID-19
Belgium,BE,2020-W33,national,BE,Belgium,3751.0,127215.0,11617623,1095.017457529823,2.948551664504972,TESSy COVID-19
Belgium,BE,2020-W34,national,BE,Belgium,3453.0,137022.0,11617623,1179.432315887682,2.520033279327407,TESSy COVID-19
Belgium,BE,2020-W35,national,BE,Belgium,3121.0,145319.0,11617623,1250.8496789747785,2.1476888775727883,TESSy COVID-19
Belgium,BE,2020-W36,national,BE,Belgium,3655.0,159252.0,11617623,1370.7795475890375,2.2951046140707807,TESSy COVID-19
Belgium,BE,2020-W37,national,BE,Belgium,6158.0,213854.0,11617623,1840.7724196249092,2.8795346357795504,TESSy COVID-19
Belgium,BE,2020-W38,national,BE,Belgium,10108.0,251200.0,11617623,2162.2323258380825,4.023885350318471,TESSy COVID-19
Belgium,BE,2020-W39,national,BE,Belgium,11274.0,256649.0,11617623,2209.135207778734,4.392769891953602,TESSy COVID-19
Belgium,BE,2020-W40,national,BE,Belgium,18895.0,259284.0,11617623,2231.8162674068526,7.287376004689838,TESSy COVID-19
Belgium,BE,2020-W41,national,BE,Belgium,38852.0,309616.0,11617623,2665.054632948581,12.548447108676552,TESSy COVID-19
Belgium,BE,2020-W42,national,BE,Belgium,72232.0,418567.0,11617623,3602.8626509915152,17.256974391196632,TESSy COVID-19
Belgium,BE,2020-W43,national,BE,Belgium,105383.0,467257.0,11617623,4021.9673163778857,22.55354119895475,TESSy COVID-19
Belgium,BE,2020-W44,national,BE,Belgium,99584.0,416375.0,11617623,3583.9947638170047,23.916901831281898,TESSy COVID-19
Belgium,BE,2020-W45,national,BE,Belgium,54006.0,259546.0,11617623,2234.071461950521,20.807872207624083,TESSy COVID-19
Belgium,BE,2020-W46,national,BE,Belgium,33967.0,199500.0,11617623,1717.2187460378082,17.02606516290727,TESSy COVID-19
Belgium,BE,2020-W47,national,BE,Belgium,22312.0,200292.0,11617623,1724.035975345387,11.139735985461227,TESSy COVID-19
Belgium,BE,2020-W48,national,BE,Belgium,16261.0,205086.0,11617623,1765.300870926867,7.928868864768926,TESSy COVID-19
Belgium,BE,2020-W49,national,BE,Belgium,15289.0,209927.0,11617623,1806.9703243081651,7.283007902747145,TESSy COVID-19
Belgium,BE,2020-W50,national,BE,Belgium,16840.0,234165.0,11617623,2015.6016424358063,7.191510259859501,TESSy COVID-19
Belgium,BE,2020-W51,national,BE,Belgium,17714.0,270716.0,11617623,2330.2184965031142,6.543388643449224,TESSy COVID-19
Belgium,BE,2020-W52,national,BE,Belgium,12607.0,206608.0,11617623,1778.4016575507744,6.101893440718656,TESSy COVID-19
Belgium,BE,2020-W53,national,BE,Belgium,8976.0,180686.0,11617623,1555.2751195317664,4.967734080116887,TESSy COVID-19
Belgium,BE,2021-W01,national,BE,Belgium,13692.0,308891.0,11617623,2658.8141136960635,4.432631575539592,TESSy COVID-19
Belgium,BE,2021-W02,national,BE,Belgium,13093.0,307162.0,11617623,2643.9315512304024,4.262571542052728,TESSy COVID-19
Belgium,BE,2021-W03,national,BE,Belgium,14641.0,312018.0,11617623,2685.730118803132,4.692357492195963,TESSy COVID-19
Belgium,BE,2021-W04,national,BE,Belgium,16375.0,354286.0,11617623,3049.556695031333,4.621972079054775,TESSy COVID-19
Belgium,BE,2021-W05,national,BE,Belgium,14892.0,348328.0,11617623,2998.2725381947757,4.275280769849108,TESSy COVID-19
Belgium,BE,2021-W06,national,BE,Belgium,12527.0,299526.0,11617623,2578.2038201790506,4.182274660630463,TESSy COVID-19
Belgium,BE,2021-W07,national,BE,Belgium,15361.0,266185.0,11617623,2291.217403078065,5.770798504799294,TESSy COVID-19
Belgium,BE,2021-W08,national,BE,Belgium,16648.0,288336.0,11617623,2481.8846333712154,5.773819432883858,TESSy COVID-19
Belgium,BE,2021-W09,national,BE,Belgium,16429.0,309353.0,11617623,2662.7908307921507,5.310761492534419,TESSy COVID-19
Belgium,BE,2021-W10,national,BE,Belgium,21255.0,340088.0,11617623,2927.3458090351182,6.249852979228906,TESSy COVID-19
Belgium,BE,2021-W11,national,BE,Belgium,29329.0,416389.0,11617623,3584.115270395674,7.043653890952931,TESSy COVID-19
Belgium,BE,2021-W12,national,BE,Belgium,33998.0,481533.0,11617623,4144.849596169544,7.060367617587995,TESSy COVID-19
Belgium,BE,2021-W13,national,BE,Belgium,29873.0,415163.0,11617623,3573.562337149346,7.195487073751755,TESSy COVID-19
Belgium,BE,2021-W14,national,BE,Belgium,24193.0,285086.0,11617623,2453.909891894409,8.48621117838126,TESSy COVID-19
Belgium,BE,2021-W15,national,BE,Belgium,24371.0,282774.0,11617623,2434.009091188447,8.618543430442685,TESSy COVID-19
Belgium,BE,2021-W16,national,BE,Belgium,24423.0,311363.0,11617623,2680.0921324439605,7.843899243005752,TESSy COVID-19
Belgium,BE,2021-W17,national,BE,Belgium,20783.0,332183.0,11617623,2859.302630150763,6.25649115096197,TESSy COVID-19
Belgium,BE,2021-W18,national,BE,Belgium,20975.0,370831.0,11617623,3191.969648180183,5.656215364950611,TESSy COVID-19
Belgium,BE,2021-W19,national,BE,Belgium,14649.0,295024.0,11617623,2539.452347524102,4.965358750474538,TESSy COVID-19
Belgium,BE,2021-W20,national,BE,Belgium,16999.0,,11617623,,,
Belgium,BE,2021-W21,national,BE,Belgium,12179.0,,11617623,,,
Belgium,BE,2021-W22,national,BE,Belgium,9065.0,,11617623,,,
Belgium,BE,2021-W23,national,BE,Belgium,5261.0,,11617623,,,
Belgium,BE,2021-W24,national,BE,Belgium,3006.0,,11617623,,,
Belgium,BE,2021-W25,national,BE,Belgium,2416.0,,11617623,,,
Belgium,BE,2021-W26,national,BE,Belgium,4070.0,,11617623,,,
Belgium,BE,2021-W27,national,BE,Belgium,7513.0,,11617623,,,
Belgium,BE,2021-W28,national,BE,Belgium,9541.0,,11617623,,,
Belgium,BE,2021-W29,national,BE,Belgium,10388.0,,11617623,,,
Belgium,BE,2021-W30,national,BE,Belgium,11283.0,,11617623,,,
Belgium,BE,2021-W31,national,BE,Belgium,12242.0,,11617623,,,
Belgium,BE,2021-W32,national,BE,Belgium,13352.0,,11617623,,,
Belgium,BE,2021-W33,national,BE,Belgium,13831.0,,11617623,,,
Belgium,BE,2021-W34,national,BE,Belgium,14116.0,,11617623,,,
Belgium,BE,2021-W35,national,BE,Belgium,13761.0,,11617623,,,
Belgium,BE,2021-W36,national,BE,Belgium,13760.0,,11617623,,,
Belgium,BE,2021-W37,national,BE,Belgium,14475.0,,11617623,,,
Belgium,BE,2021-W38,national,BE,Belgium,13647.0,,11617623,,,
Belgium,BE,2021-W39,national,BE,Belgium,13316.0,,11617623,,,
Belgium,BE,2021-W40,national,BE,Belgium,14922.0,,11617623,,,
Belgium,BE,2021-W41,national,BE,Belgium,22871.0,,11617623,,,
Belgium,BE,2021-W42,national,BE,Belgium,40000.0,,11617623,,,
